order_id,city,category,customer_type,order_time,distance_km,order_value,delivery_fee,rider_cost,dark_store_cost,discount,delivery_time,gross_margin,contribution_margin,peak_hour
189,Mumbai,Groceries,Regular,2025-04-07 15:00:00,5.1,400.61,17.9,64.14,44.48,57.88,27.0,65.00514740478809,-83.59,0
190,Pune,Groceries,Regular,2025-05-18 03:02:00,0.61,279.69,35.09,40.46,22.21,78.97,13.26,58.43221667725472,-48.12,0
191,Chennai,Groceries,Regular,2025-05-28 16:44:00,1.92,369.06,38.9,48.81,30.57,15.79,14.11,73.43284912813607,17.16,0
192,Hyderabad,Groceries,Regular,2025-05-04 12:08:00,3.45,688.93,30.84,61.76,20.13,22.59,16.65,153.44810709292656,79.81,1
193,Bangalore,Groceries,Discount-Seeker,2025-03-19 05:18:00,1.78,542.17,43.83,53.89,28.59,56.69,15.1,91.05642497738779,-4.28,0
194,Bangalore,Groceries,Regular,2025-03-23 01:27:00,3.39,610.68,32.0,59.44,29.7,38.73,17.09,137.6847870554239,41.81,0
195,Mumbai,Beauty,Regular,2025-01-10 02:34:00,1.09,318.19,17.25,44.68,23.93,46.65,19.93,58.32028676220613,-39.69,0
196,Mumbai,Beauty,Discount-Seeker,2025-06-06 01:39:00,0.88,581.3,27.8,44.31,34.53,55.82,9.89,124.31557619041389,17.46,0
197,Hyderabad,Groceries,Premium,2025-02-28 02:47:00,4.97,495.22,38.96,70.9,38.15,74.64,22.52,111.55647602129083,-33.17,0
198,Hyderabad,Cafe,Premium,2025-04-30 01:27:00,1.06,479.53,27.81,41.97,44.81,39.36,19.81,102.48308459847401,4.15,0
199,Delhi,Cafe,Regular,2025-06-05 04:02:00,5.65,437.49,19.68,67.16,21.14,29.07,25.02,87.33194146947395,-10.36,0
200,Bangalore,Groceries,Premium,2025-04-11 01:17:00,4.72,454.35,15.94,71.07,38.84,60.15,26.18,79.31230823838024,-74.81,0
201,Chennai,Cafe,Regular,2025-03-27 19:09:00,5.96,474.46,39.1,67.3,30.04,60.7,22.22,77.68474356596221,-41.26,1
202,Bangalore,Groceries,Discount-Seeker,2025-05-23 13:25:00,2.34,411.19,19.43,48.59,41.06,72.57,13.16,86.07573491813214,-56.71,1
203,Bangalore,Groceries,Premium,2025-06-26 17:16:00,4.32,590.75,38.8,69.01,29.3,1.26,17.18,135.24233391429058,74.47,0
204,Hyderabad,Groceries,Regular,2025-01-03 03:20:00,1.71,323.8,44.69,40.92,36.15,36.63,14.91,56.095847921126165,-12.91,0
205,Pune,Groceries,Premium,2025-03-22 07:15:00,2.73,278.41,44.95,60.47,42.13,50.82,17.48,47.35234960951972,-61.12,0
206,Hyderabad,Beauty,Discount-Seeker,2025-02-09 14:39:00,1.92,737.21,41.67,53.86,26.87,41.96,17.66,121.02449664897934,40.0,1
207,Hyderabad,Beauty,Regular,2025-01-20 16:44:00,1.76,602.3,27.73,47.95,43.39,78.24,13.78,123.9782616257543,-17.87,0
208,Chennai,Beauty,Regular,2025-03-21 16:16:00,4.14,340.68,34.88,65.54,35.64,62.8,16.46,57.12192205708636,-71.98,0
209,Hyderabad,Groceries,Premium,2025-05-15 06:33:00,0.81,701.07,21.12,46.09,44.69,77.3,12.47,134.00272804896602,-12.96,0
210,Bangalore,Groceries,Regular,2025-04-19 09:58:00,5.01,454.6,32.74,70.55,37.43,57.6,19.82,68.8389632801326,-64.0,0
211,Delhi,Beauty,Discount-Seeker,2025-03-02 04:57:00,5.88,507.61,15.77,69.06,37.0,71.24,20.16,89.2364088130545,-72.29,0
212,Pune,Beauty,Discount-Seeker,2025-06-01 21:37:00,3.18,602.87,28.07,50.38,38.29,14.43,15.62,111.53628527771312,36.51,1
213,Bangalore,Groceries,Premium,2025-03-04 03:31:00,0.84,320.01,36.9,49.04,29.72,4.02,18.57,71.01227990538938,25.13,0
214,Hyderabad,Groceries,Premium,2025-04-22 20:07:00,5.94,374.35,22.15,80.29,43.76,69.4,23.41,67.08203308155778,-104.22,1
215,Pune,Electronics,Premium,2025-03-25 04:31:00,1.25,497.24,36.81,43.77,34.73,32.77,16.6,120.4605763718452,46.0,0
216,Mumbai,Groceries,Discount-Seeker,2025-04-14 12:46:00,2.46,352.63,37.04,49.61,39.42,23.35,22.2,69.73081487350916,-5.61,1
217,Chennai,Groceries,Premium,2025-02-24 05:29:00,3.38,404.13,39.37,56.4,32.35,11.94,18.78,69.660577126775,8.34,0
218,Hyderabad,Cafe,Regular,2025-06-15 00:12:00,4.13,426.34,21.52,67.22,27.38,6.99,19.52,64.56960514886642,-15.5,0
219,Pune,Groceries,Premium,2025-04-11 03:42:00,4.79,525.34,22.93,63.01,25.02,72.09,20.34,130.62304396677771,-6.57,0
220,Delhi,Groceries,Premium,2025-01-11 23:03:00,4.75,383.51,39.39,61.37,37.3,37.42,22.21,78.69190101150596,-18.01,0
221,Chennai,Groceries,Regular,2025-04-17 04:18:00,4.63,469.81,34.97,63.14,34.01,15.11,19.7,74.63494668287589,-2.66,0
222,Chennai,Beauty,Regular,2025-06-12 22:54:00,0.52,434.25,20.22,46.8,33.77,66.99,15.1,97.45756664199612,-29.88,0
223,Hyderabad,Groceries,Regular,2025-06-05 06:20:00,4.04,307.38,18.42,61.78,42.03,48.08,16.25,49.64382647079175,-83.83,0
224,Chennai,Beauty,Premium,2025-02-19 15:57:00,4.46,508.26,37.45,69.03,25.27,35.16,26.41,108.57313918550024,16.56,0
225,Mumbai,Beauty,Discount-Seeker,2025-05-18 10:23:00,4.17,602.25,15.89,59.24,25.82,7.12,25.96,92.48797790339417,16.2,0
226,Mumbai,Groceries,Regular,2025-05-28 23:59:00,4.61,353.03,37.21,67.7,32.24,4.28,17.33,59.21769321826458,-7.79,0
227,Pune,Groceries,Regular,2025-01-27 11:38:00,3.22,609.78,32.34,52.84,47.46,56.78,17.59,130.55452740869745,5.81,0
228,Chennai,Cafe,Regular,2025-02-13 15:10:00,2.38,497.73,38.88,45.29,39.81,65.07,16.88,122.04470902150494,10.75,0
229,Delhi,Groceries,Discount-Seeker,2025-01-21 08:51:00,5.12,402.15,30.99,68.7,34.87,20.51,26.62,76.81512574212798,-16.27,0
230,Mumbai,Groceries,Premium,2025-02-28 05:39:00,0.76,442.78,36.84,48.26,39.18,46.82,18.96,83.44687128653594,-13.97,0
231,Pune,Groceries,Premium,2025-06-25 02:19:00,1.64,478.47,18.65,49.44,30.9,62.05,12.17,88.00555944808254,-35.73,0
232,Mumbai,Groceries,Regular,2025-02-16 06:31:00,3.26,522.8,42.54,61.05,24.59,1.93,19.49,93.79611913486497,48.77,0
233,Delhi,Cafe,Regular,2025-06-03 16:06:00,4.03,340.21,44.44,62.79,25.32,61.28,23.54,78.59090974502236,-26.36,0
234,Bangalore,Groceries,Premium,2025-02-19 20:10:00,3.91,346.44,30.26,58.87,28.55,35.09,25.36,60.38811316632045,-31.86,1
235,Bangalore,Cafe,Regular,2025-05-29 13:38:00,4.31,315.36,40.4,57.16,47.15,57.18,20.14,64.1228923504397,-56.97,1
236,Pune,Cafe,Regular,2025-06-17 23:14:00,2.92,397.81,19.13,55.95,41.08,0.24,21.44,91.86270833082754,13.72,0
237,Delhi,Cafe,Regular,2025-01-06 22:00:00,0.58,232.54,42.88,41.97,20.17,65.79,14.48,36.34703950272155,-48.7,0
238,Pune,Groceries,Regular,2025-01-22 04:18:00,1.97,307.21,26.6,43.83,47.54,29.62,20.92,68.47522086105919,-25.91,0
239,Chennai,Groceries,Discount-Seeker,2025-04-10 23:03:00,2.24,582.13,36.6,51.12,44.29,38.92,19.73,144.05164341742298,46.32,0
240,Pune,Groceries,Premium,2025-06-21 06:57:00,5.92,462.28,25.13,78.62,47.41,74.55,27.9,110.97521427681659,-64.47,0
241,Pune,Cafe,Regular,2025-01-07 22:36:00,5.4,418.42,37.03,68.55,45.1,64.49,22.74,63.502601543535455,-77.61,0
242,Delhi,Groceries,Regular,2025-03-07 11:43:00,3.96,376.78,23.78,59.07,29.24,32.61,22.52,93.94927421346351,-3.19,0
243,Chennai,Beauty,Discount-Seeker,2025-02-27 05:04:00,3.23,603.55,43.25,63.68,27.82,52.28,14.86,137.99127001237446,37.46,0
244,Bangalore,Beauty,Regular,2025-01-16 14:08:00,5.46,582.32,40.46,71.8,43.81,55.3,20.73,99.9425815983349,-30.51,1
245,Mumbai,Cafe,Premium,2025-05-26 00:43:00,2.07,585.17,37.55,42.71,37.14,43.95,19.04,136.87474582042998,50.62,0
246,Delhi,Groceries,Regular,2025-04-15 16:02:00,1.78,197.54,19.73,50.12,45.15,24.45,13.69,45.289990463172714,-54.7,0
247,Mumbai,Beauty,Discount-Seeker,2025-05-24 10:43:00,4.96,410.41,28.25,68.04,34.14,29.23,24.41,73.10344395559868,-30.06,0
248,Hyderabad,Cafe,Regular,2025-03-08 22:33:00,5.85,312.66,15.32,76.04,26.92,74.44,25.34,77.28768464498536,-84.79,0
249,Chennai,Groceries,Regular,2025-03-01 14:05:00,3.39,526.24,40.44,58.12,33.17,69.12,18.87,91.6105782848511,-28.36,1
250,Mumbai,Groceries,Premium,2025-06-25 14:46:00,2.9,526.5,19.66,55.55,38.07,42.85,23.3,129.43605587901408,12.63,1
251,Hyderabad,Cafe,Discount-Seeker,2025-03-31 19:31:00,3.19,158.47,31.82,60.66,43.86,12.07,17.68,34.84040375449397,-49.93,1
252,Pune,Groceries,Premium,2025-02-12 22:43:00,1.96,288.57,40.68,47.6,46.51,69.29,15.12,66.25316855065743,-56.47,0
253,Pune,Beauty,Regular,2025-06-21 05:24:00,1.56,450.57,28.53,48.81,41.37,26.53,14.86,79.55723030531463,-8.62,0
254,Bangalore,Groceries,Discount-Seeker,2025-04-11 06:47:00,4.58,561.85,19.99,64.34,21.53,18.84,25.0,136.14946662600084,51.43,0
255,Hyderabad,Groceries,Discount-Seeker,2025-03-12 21:34:00,4.52,461.5,15.42,57.67,27.09,40.41,25.03,73.48650326349554,-36.26,1
256,Mumbai,Cafe,Regular,2025-06-05 23:46:00,1.3,600.96,23.55,44.68,48.51,76.37,14.27,136.22976023723749,-9.78,0
257,Chennai,Groceries,Premium,2025-03-28 20:44:00,3.13,522.33,30.8,63.15,20.72,2.33,16.67,111.70355320409723,56.3,1
258,Mumbai,Cafe,Regular,2025-02-06 22:50:00,4.7,368.23,34.34,58.96,48.63,3.51,26.34,81.06891518475804,4.31,0
259,Bangalore,Groceries,Premium,2025-01-30 18:10:00,2.62,493.31,17.31,52.05,32.87,37.56,18.51,81.17340646957247,-24.0,0
260,Bangalore,Groceries,Premium,2025-05-28 09:20:00,2.55,323.12,33.02,51.39,20.92,21.14,21.27,62.71948913455354,2.29,0
261,Bangalore,Groceries,Discount-Seeker,2025-04-30 14:03:00,5.55,492.09,27.93,74.79,44.82,36.72,20.57,88.22434789956105,-40.18,1
262,Hyderabad,Groceries,Discount-Seeker,2025-06-06 12:06:00,4.42,505.29,33.95,59.33,28.92,44.48,26.81,83.74389061197357,-15.04,1
263,Pune,Groceries,Regular,2025-01-02 05:15:00,1.73,441.72,26.09,52.13,42.84,29.39,11.76,67.03338788405635,-31.24,0
264,Pune,Groceries,Regular,2025-06-17 20:57:00,4.51,372.87,44.48,63.13,43.37,38.33,22.9,79.51454125002084,-20.84,1
265,Pune,Cafe,Regular,2025-02-25 21:25:00,5.64,489.71,19.94,64.31,41.82,65.61,21.53,83.15001071716429,-68.65,1
266,Mumbai,Cafe,Regular,2025-01-01 00:06:00,3.24,347.51,38.94,56.51,45.1,41.98,22.95,58.786604053956296,-45.86,0
267,Hyderabad,Groceries,Premium,2025-04-03 08:30:00,3.79,732.88,44.79,60.33,48.49,38.1,24.92,162.09499562539958,59.96,0
268,Chennai,Groceries,Premium,2025-06-16 03:59:00,0.62,217.46,35.36,43.8,41.91,78.33,18.22,36.64067308847131,-92.04,0
269,Hyderabad,Groceries,Regular,2025-05-09 19:50:00,3.47,380.58,26.29,63.57,27.09,38.43,22.36,84.57093982466071,-18.23,1
270,Bangalore,Cafe,Regular,2025-06-23 10:40:00,5.63,439.07,29.38,78.61,21.71,47.53,21.08,95.34342515819066,-23.13,0
271,Chennai,Groceries,Regular,2025-06-23 14:07:00,3.54,288.67,35.78,57.21,28.16,28.58,16.64,56.955018387978896,-21.21,1
272,Mumbai,Beauty,Regular,2025-02-25 03:41:00,3.29,424.08,29.38,53.67,22.1,7.06,15.98,97.64798805200722,44.2,0
273,Mumbai,Electronics,Premium,2025-02-17 18:04:00,5.39,248.21,24.83,66.65,43.45,19.67,19.11,57.99287532275359,-46.95,0
274,Delhi,Groceries,Discount-Seeker,2025-01-09 20:54:00,3.84,395.2,35.44,62.87,48.32,72.9,19.43,80.47965379630857,-68.17,1
275,Pune,Cafe,Discount-Seeker,2025-01-14 05:15:00,1.78,420.18,42.32,51.57,32.69,10.23,19.55,65.73937607240866,13.57,0
276,Delhi,Cafe,Regular,2025-05-31 09:49:00,1.96,490.57,39.68,50.8,37.86,24.22,19.92,78.97111129954509,5.77,0
277,Delhi,Groceries,Discount-Seeker,2025-01-25 15:38:00,5.07,303.29,31.83,69.66,30.63,8.32,18.8,71.16723332467966,-5.61,0
278,Hyderabad,Groceries,Regular,2025-01-30 11:06:00,1.78,564.18,41.95,48.27,46.15,21.9,16.27,129.2991504311769,54.93,0
279,Pune,Groceries,Regular,2025-02-23 16:32:00,1.54,503.27,38.67,52.94,23.62,9.86,18.9,112.9619847462469,65.21,0
280,Bangalore,Beauty,Regular,2025-02-12 02:25:00,3.81,426.65,25.0,61.6,26.28,10.48,17.17,80.33774048843577,6.98,0
281,Hyderabad,Groceries,Regular,2025-05-10 03:22:00,3.2,539.71,30.28,59.84,35.53,65.8,16.72,89.90468664974237,-40.99,0
282,Bangalore,Cafe,Regular,2025-05-21 07:40:00,2.19,417.1,38.92,44.69,22.5,30.01,18.94,66.72222496173856,8.44,0
283,Bangalore,Groceries,Premium,2025-04-23 06:16:00,3.65,456.43,42.1,58.14,33.98,13.7,15.6,72.41293211795157,8.69,0
284,Chennai,Beauty,Discount-Seeker,2025-04-25 20:42:00,1.34,425.65,23.15,46.98,31.72,72.14,12.48,92.06201568346582,-35.63,1
285,Pune,Groceries,Regular,2025-05-22 09:45:00,4.18,504.75,40.84,60.4,39.15,12.58,16.73,108.72867023603766,37.44,0
286,Hyderabad,Electronics,Regular,2025-05-23 20:23:00,5.38,444.04,27.89,75.99,20.69,14.19,25.78,82.99741762727851,0.02,1
287,Bangalore,Beauty,Regular,2025-03-21 20:21:00,0.81,329.87,36.79,35.56,33.01,10.92,13.61,77.36038179022255,34.66,1
288,Delhi,Groceries,Premium,2025-04-05 18:42:00,0.96,471.84,18.67,37.74,20.85,11.91,18.74,90.14284820117153,38.31,0
289,Mumbai,Groceries,Regular,2025-02-06 02:03:00,5.84,548.36,39.93,68.51,43.53,34.68,19.8,131.3718850293857,24.58,0
290,Pune,Groceries,Discount-Seeker,2025-02-27 14:11:00,2.59,328.06,33.28,51.06,49.99,50.36,13.98,49.44240365061939,-68.69,1
291,Pune,Cafe,Premium,2025-02-13 06:22:00,1.21,328.34,20.85,49.97,31.25,37.31,20.39,79.56728570384301,-18.11,0
292,Chennai,Groceries,Discount-Seeker,2025-03-07 10:14:00,5.55,546.04,15.54,77.64,36.45,48.61,20.63,104.71530109033306,-42.44,0
293,Chennai,Groceries,Regular,2025-06-18 06:04:00,3.3,365.55,28.54,55.64,37.68,4.73,19.67,68.06061759199531,-1.45,0
294,Delhi,Cafe,Discount-Seeker,2025-03-15 17:58:00,1.46,233.0,16.86,47.83,29.59,75.19,13.1,54.082103854259984,-81.67,0
295,Delhi,Groceries,Regular,2025-06-03 04:40:00,1.67,747.07,29.69,51.68,31.98,58.49,17.99,140.4800236642781,28.02,0
296,Bangalore,Groceries,Regular,2025-04-01 17:33:00,2.81,412.31,20.54,50.21,37.8,68.45,18.8,72.61224020811323,-63.31,0
297,Bangalore,Cafe,Regular,2025-05-19 11:55:00,0.51,460.18,34.18,39.14,24.84,71.26,18.76,99.24727588822634,-1.81,0
298,Pune,Beauty,Regular,2025-03-19 06:01:00,2.46,609.91,18.22,52.33,46.8,42.38,18.66,138.90134367092298,15.61,0
299,Hyderabad,Groceries,Regular,2025-05-19 05:27:00,4.04,345.88,39.76,61.54,24.9,18.12,22.45,74.3190677394964,9.52,0
300,Pune,Groceries,Regular,2025-01-17 12:42:00,2.5,389.23,16.87,57.05,35.99,8.67,21.96,89.71040363186033,4.87,1
301,Bangalore,Groceries,Regular,2025-06-09 17:39:00,2.65,586.3,26.2,55.81,24.02,71.41,16.56,142.1996737632563,17.16,0
302,Delhi,Cafe,Premium,2025-06-16 18:46:00,2.78,461.09,26.21,57.13,20.27,44.84,16.67,90.49393122102559,-5.54,0
303,Delhi,Beauty,Discount-Seeker,2025-02-19 17:01:00,2.15,451.33,35.01,51.39,32.45,31.97,16.72,107.03679582839993,26.24,0
304,Pune,Cafe,Discount-Seeker,2025-02-21 10:55:00,2.65,572.28,22.58,54.18,42.13,1.56,19.07,139.46468778449642,64.17,0
305,Mumbai,Groceries,Premium,2025-01-28 16:41:00,4.75,402.54,35.23,70.81,27.58,34.73,23.95,93.71306943976353,-4.18,0
306,Chennai,Groceries,Premium,2025-05-08 17:50:00,3.94,534.9,17.33,54.19,40.18,22.5,17.05,96.65969470793375,-2.88,0
307,Chennai,Groceries,Regular,2025-03-04 13:52:00,3.17,345.71,41.1,57.87,41.71,60.28,16.76,80.55378126016724,-38.21,1
308,Bangalore,Groceries,Premium,2025-03-30 17:54:00,4.0,522.58,22.48,62.7,44.24,55.3,17.41,118.49103798877444,-21.27,0
309,Bangalore,Beauty,Regular,2025-02-09 11:36:00,5.52,350.9,17.3,72.65,23.24,66.64,28.4,72.58531742399157,-72.64,0
310,Bangalore,Groceries,Premium,2025-03-13 15:27:00,2.68,600.45,42.09,48.88,30.79,14.9,16.99,97.09426385576626,44.61,0
311,Delhi,Groceries,Discount-Seeker,2025-06-18 20:55:00,4.6,491.47,24.14,71.94,37.93,71.3,22.7,84.55586648808405,-72.47,1
312,Hyderabad,Groceries,Regular,2025-04-01 13:52:00,1.77,588.18,18.7,42.93,34.86,66.32,18.04,93.4940805371014,-31.92,1
313,Delhi,Groceries,Regular,2025-05-25 22:05:00,0.77,527.85,39.9,45.02,30.37,27.57,16.93,110.63189583152112,47.57,0
314,Pune,Groceries,Discount-Seeker,2025-02-25 06:57:00,2.59,302.65,43.33,53.65,35.37,68.03,15.89,65.28094996881865,-48.44,0
315,Bangalore,Groceries,Discount-Seeker,2025-03-31 11:39:00,3.01,413.19,35.53,59.83,24.47,37.96,18.22,64.94938237248063,-21.78,0
316,Delhi,Groceries,Premium,2025-04-11 23:18:00,5.11,263.8,25.5,61.58,42.87,62.79,19.35,45.55807814949277,-96.18,0
317,Hyderabad,Cafe,Regular,2025-05-21 06:32:00,4.92,598.23,17.16,59.75,36.27,61.43,21.85,114.99048782575649,-25.3,0
318,Chennai,Cafe,Discount-Seeker,2025-06-19 22:18:00,3.49,567.39,19.81,53.32,28.75,6.21,20.17,99.13133947315498,30.66,0
319,Pune,Beauty,Discount-Seeker,2025-05-15 09:36:00,5.18,343.36,25.15,61.97,37.48,45.44,26.45,70.54725840295615,-49.19,0
320,Chennai,Cafe,Regular,2025-06-12 22:25:00,4.59,383.64,34.53,69.03,31.48,40.5,18.54,83.32217912020589,-23.16,0
321,Chennai,Cafe,Regular,2025-03-26 06:45:00,0.6,459.01,18.62,43.65,29.9,76.4,18.07,109.86547316667951,-21.46,0
322,Bangalore,Groceries,Discount-Seeker,2025-05-15 01:34:00,5.19,410.54,36.94,65.95,46.06,6.69,24.86,100.10443854058683,18.34,0
323,Bangalore,Beauty,Discount-Seeker,2025-05-29 05:15:00,3.03,498.08,35.29,54.7,38.61,45.26,15.75,87.05641665416036,-16.22,0
324,Hyderabad,Groceries,Premium,2025-03-21 06:00:00,3.46,393.72,42.41,56.04,40.13,74.08,19.66,68.93845959352778,-58.9,0
325,Pune,Groceries,Regular,2025-05-06 07:34:00,3.69,529.66,42.49,56.37,49.21,6.26,20.45,107.40285047337494,38.05,0
326,Delhi,Groceries,Regular,2025-05-16 07:05:00,3.64,331.18,27.34,55.95,33.84,47.37,18.12,71.475915391518,-38.34,0
327,Bangalore,Cafe,Premium,2025-01-04 11:48:00,1.75,650.37,36.32,52.9,26.39,43.44,11.75,152.9581866315898,66.55,0
328,Bangalore,Groceries,Premium,2025-05-14 20:05:00,3.25,273.66,22.57,58.37,28.36,49.62,20.96,46.40832652310235,-67.37,1
329,Hyderabad,Groceries,Premium,2025-06-11 17:55:00,5.18,397.66,27.76,67.45,27.97,68.55,19.21,98.6059229795437,-37.6,0
330,Delhi,Groceries,Premium,2025-04-26 19:03:00,5.57,471.93,40.49,75.04,42.37,69.03,24.04,107.1148944904007,-38.84,1
331,Pune,Groceries,Regular,2025-06-06 09:32:00,4.29,273.91,39.17,58.25,25.56,14.17,22.78,43.98378712812069,-14.83,0
332,Mumbai,Groceries,Premium,2025-05-03 19:24:00,2.38,694.42,41.49,52.24,25.31,15.89,13.89,139.22082379083815,87.27,1
333,Hyderabad,Groceries,Regular,2025-06-02 21:48:00,5.68,532.68,33.64,66.95,49.9,37.14,19.65,113.32320901570232,-7.03,1
334,Chennai,Cafe,Premium,2025-05-04 03:25:00,2.92,515.27,20.94,51.86,26.59,20.83,15.31,82.70032929837235,4.36,0
335,Hyderabad,Cafe,Premium,2025-06-23 02:20:00,2.04,349.51,40.9,48.99,44.28,33.62,16.6,57.37914390740881,-28.61,0
336,Chennai,Groceries,Premium,2025-05-19 11:07:00,3.8,460.45,29.21,64.2,22.9,7.78,25.35,86.1499280828194,20.48,0
337,Delhi,Beauty,Discount-Seeker,2025-03-19 16:14:00,4.28,488.18,40.85,57.42,40.46,5.77,19.73,120.23404942243234,57.43,0
338,Mumbai,Cafe,Discount-Seeker,2025-04-13 02:20:00,3.83,383.77,23.17,63.71,39.7,34.75,21.24,86.91379325471635,-28.08,0
339,Bangalore,Groceries,Premium,2025-01-23 10:28:00,1.18,273.06,34.18,41.74,40.64,32.38,14.0,44.36936748576951,-36.21,0
340,Pune,Cafe,Discount-Seeker,2025-06-24 12:57:00,3.02,223.79,22.17,49.42,46.23,22.83,18.89,37.56921351491806,-58.74,1
341,Pune,Cafe,Discount-Seeker,2025-03-03 15:47:00,1.14,310.64,32.94,47.3,21.91,22.78,11.52,54.535032087552146,-4.51,0
342,Mumbai,Groceries,Premium,2025-04-17 21:56:00,5.23,533.09,36.71,75.84,41.3,69.24,27.5,116.74494830170968,-32.93,1
343,Mumbai,Groceries,Premium,2025-04-07 20:26:00,4.73,351.69,40.02,68.88,42.37,73.78,24.86,76.09596586113678,-68.91,1
344,Delhi,Groceries,Premium,2025-02-17 02:14:00,1.94,640.61,37.94,44.87,21.27,54.31,16.35,109.89509584618672,27.39,0
345,Mumbai,Beauty,Regular,2025-03-13 11:12:00,4.27,640.21,23.52,63.72,25.22,54.79,22.24,132.86684679082086,12.66,0
346,Pune,Cafe,Discount-Seeker,2025-06-25 17:22:00,4.11,464.83,26.13,58.66,23.86,65.47,17.87,99.09216578258217,-22.77,0
347,Chennai,Groceries,Regular,2025-05-27 07:22:00,3.76,425.82,34.88,62.66,27.36,78.44,24.95,64.74404121228525,-68.84,0
348,Mumbai,Groceries,Regular,2025-03-03 05:04:00,4.2,519.32,21.94,65.78,31.38,70.25,19.08,90.57023781163274,-54.9,0
349,Pune,Cafe,Regular,2025-06-29 21:12:00,1.81,331.19,28.38,46.94,44.45,16.52,18.13,53.59757354061615,-25.93,1
350,Chennai,Beauty,Regular,2025-05-11 19:42:00,5.17,457.6,42.76,71.25,25.99,3.16,18.57,77.76953758187524,20.13,1
351,Mumbai,Groceries,Premium,2025-02-11 03:28:00,0.77,566.05,40.61,37.11,34.68,25.8,15.85,89.24684694867256,32.27,0
352,Pune,Cafe,Discount-Seeker,2025-01-27 19:42:00,4.11,416.5,29.67,57.72,35.55,72.94,24.18,72.0987406605643,-64.44,1
353,Chennai,Beauty,Discount-Seeker,2025-03-27 07:35:00,5.35,382.11,29.31,64.87,36.17,21.59,26.62,73.60966340556395,-19.71,0
354,Chennai,Groceries,Discount-Seeker,2025-06-11 13:02:00,3.8,365.85,20.09,55.38,44.19,41.74,18.71,76.06826678862511,-45.15,1
355,Chennai,Beauty,Discount-Seeker,2025-05-24 14:30:00,3.97,558.32,22.51,54.33,30.91,3.67,16.91,93.97644650352784,27.58,1
356,Mumbai,Groceries,Premium,2025-01-25 02:27:00,5.96,590.56,15.25,69.65,23.03,53.31,24.22,131.92887768483584,1.19,0
357,Pune,Groceries,Premium,2025-03-14 04:29:00,0.57,375.04,18.68,44.97,27.13,11.45,10.41,67.14520940592222,2.28,0
358,Hyderabad,Cafe,Regular,2025-02-18 02:08:00,4.66,522.24,31.42,69.52,28.22,16.16,18.71,79.08235086629433,-3.4,0
359,Delhi,Groceries,Premium,2025-03-24 05:15:00,2.55,399.24,43.76,48.18,28.25,57.84,22.18,88.45397793944699,-2.06,0
360,Pune,Groceries,Premium,2025-02-04 00:39:00,1.85,522.54,42.42,46.99,25.22,20.75,12.72,112.8158550470772,62.28,0
361,Bangalore,Groceries,Regular,2025-03-03 15:52:00,0.73,599.31,31.65,35.56,25.57,44.33,13.37,133.2439104247992,59.43,0
362,Delhi,Beauty,Regular,2025-04-20 07:24:00,2.58,597.29,17.44,59.89,39.54,44.72,17.57,122.33843335480316,-4.37,0
363,Mumbai,Cafe,Regular,2025-06-29 19:02:00,4.09,523.93,28.46,61.88,32.95,45.48,16.5,127.77580426151259,15.93,1
364,Pune,Groceries,Regular,2025-06-07 08:16:00,4.0,521.62,20.49,54.04,39.6,65.23,25.56,128.9356218949401,-9.44,0
365,Delhi,Groceries,Regular,2025-06-23 14:24:00,3.52,348.55,43.14,64.01,48.86,35.53,22.03,78.95862261237573,-26.3,1
366,Hyderabad,Groceries,Regular,2025-04-14 23:00:00,2.7,737.9,21.57,60.54,24.48,74.74,15.24,163.96231701828944,25.77,0
367,Delhi,Groceries,Discount-Seeker,2025-03-29 10:59:00,3.04,652.43,29.59,52.85,45.16,4.6,18.54,99.67400551989584,26.65,0
368,Bangalore,Electronics,Regular,2025-01-02 07:27:00,2.82,293.81,22.65,49.68,21.39,17.51,22.71,68.12860307221405,2.2,0
369,Delhi,Groceries,Discount-Seeker,2025-02-05 16:01:00,0.57,433.4,40.92,42.16,36.17,50.6,13.4,97.94180870026884,9.93,0
370,Delhi,Groceries,Regular,2025-03-21 22:22:00,3.86,581.54,17.32,64.03,26.87,77.54,16.11,123.44726824254944,-27.67,0
371,Chennai,Groceries,Discount-Seeker,2025-04-22 09:21:00,5.99,483.33,44.28,78.78,44.22,60.42,23.15,95.70172152926257,-43.44,0
372,Pune,Groceries,Regular,2025-06-03 05:54:00,5.31,388.6,15.36,69.03,34.56,15.25,20.46,78.31787261834728,-25.16,0
373,Bangalore,Beauty,Regular,2025-05-29 12:41:00,2.32,497.39,15.38,48.65,32.78,64.58,13.26,107.96364705227417,-22.67,1
374,Bangalore,Beauty,Regular,2025-01-01 09:40:00,2.5,379.47,18.95,58.85,24.77,6.42,13.13,86.75759870293852,15.67,0
375,Pune,Groceries,Discount-Seeker,2025-04-05 19:55:00,0.71,523.54,44.06,35.07,36.47,19.76,18.45,100.68071197942623,53.44,1
376,Pune,Cafe,Premium,2025-01-16 01:24:00,1.37,558.75,27.67,51.31,49.55,30.11,17.51,99.15470015422059,-4.15,0
377,Hyderabad,Groceries,Regular,2025-06-11 03:28:00,4.82,540.4,41.26,67.81,32.37,0.08,21.85,123.38813918319788,64.39,0
378,Chennai,Electronics,Discount-Seeker,2025-03-13 10:23:00,2.92,478.68,35.51,54.66,45.57,59.41,17.66,103.71952976314043,-20.41,0
